author,updated_at,like_count,text,public
@JanetpaolaGarrido,2024-03-29T04:29:19Z,0,Amen,True
@Buenaonda2050,2024-03-29T04:29:16Z,0,aqui activo al ritmo de raymon ayala kei kei Dady yanke .. bendiciones brother 🌟✨✝️,True
@CorazondeRazon,2024-03-29T04:29:13Z,0,Daddy yankee tu música no es solo música como tú dijiste es un movimiento  lo mejor movimiento lleno de emociones amor eres de verdad el rey de esto género de regaeeton sigues así brother te sigo y te escucho yo también soy cantante y algún día sería un honor cantar una canción contigo ❤️🔥🔥🔥🔥,True
@JayyCee777,2024-03-29T04:29:11Z,0,"si tiene tiempo porfas denle vista a mi nuevo tema “Me Marca” déjenme saber lo que piensan, la crítica constructiva siempre ayuda 🫶🏼🇲🇽",True
@lizandrocolli771,2024-03-29T04:29:04Z,1,El rey regreso?😮,True
@marceloflores304,2024-03-29T04:29:03Z,0,Bienvenido Daddy a la vereda correcta crack,True
@ANUELAA_EL_DIOS_DEL_TRAP.,2024-03-29T04:28:58Z,0,MUY BUEN TEMA DADDY AMÉN,True
@OsglenderAlvarez,2024-03-29T04:28:57Z,0,Desde pequeño siempre soñé con esto 🙏🚀❤️,True
@ANGELOTHESMART,2024-03-29T04:28:55Z,0,No hay que temer ❤❤❤,True
@gourabchakraborty9260,2024-03-29T04:28:53Z,0,Daddy yankee just ... popular.🎉❤,True
@sebastianmichaelis4059,2024-03-29T04:28:53Z,0,"❤❤❤❤ Grande Daddy Yankee! Te sigo desde los 6 años y gracias a Dios que llegaste a sus pies y nueva criatura eres dice Dios en su palabra!...Me hace recordar a tu canción ORA POR MI y que desde ahí ya se veía que esto sucedería, ya que todo es en el tiempo de nuestro Dios!",True
@SpideyPlay24,2024-03-29T04:28:52Z,0,"Dios tiene grandes propósitos para tu vida Daddy, siguele así, música y canciones para el reino 😮‍💨🙌🏼✨️",True
@dannybarreto9353,2024-03-29T04:28:50Z,0,"El hijo prodigo siempre volvera a casa,
Alejado del evangelio estuve por muchos años, cuando volví hace 6 meses atrás  no fue igual, sigo peliando mis batallas, y el ver que mi artista favorito desde los 12 años se convirtió, no me queda duda de que es un señal de mi Padre. Bendiciones Raymond. 🫂✊",True
@hotsirk,2024-03-29T04:28:48Z,0,Amen,True
@JavierOrdones-fp1he,2024-03-29T04:28:43Z,1,Varon dedios tealmiro del prinsipio paralagloria dedios eres elpasado yepresente eres unlidernato pastor delajuventu telaganaras  tienes largo camino varo  degerra,True
@OrlyEnriquez,2024-03-29T04:28:43Z,0,Excelente Raymond! 🔥🔥 seguimos expandiendo el mensaje que Dios ama y salva!,True
@isneldinatera,2024-03-29T04:28:40Z,0,🥰🥰🥰🥰🥰🥰🥰🥰,True
@Geanga,2024-03-29T04:28:40Z,0,"✝️❤️‍🔥 PAPI que emoción escucharte cantar para Dios, un abrazo Yankee, Dios te bendiga siempre, gracias por inspirarme muchas veces, y jajajjaaj aunque suene algo retrinado, quisiera algún dia poder conocerte🤜🏼🤛🏼🔥❤️‍🔥.

Afuegoooo Crack ✝️❤️‍🔥❤️",True
@oespi004,2024-03-29T04:28:37Z,0,"Nunca pensé ver a Daddy Yankee convertido al evangelio y mucho menos cantando canciones cristianas, dejando al mundo atrás",True
@luisfcartagena2399,2024-03-29T04:28:36Z,0,Muchas bendiciones DY 🙏 Brutal la canción 🔥🔥🔥,True
@TitoJoelBritez-nj8hn,2024-03-29T04:28:36Z,0,🇵🇾🇵🇾🇵🇾🇵🇾🇵🇾🇵🇾,True
@ISAMAR-im2si,2024-03-29T04:28:34Z,1,QUE DIOS BENDIGA A CADA UNO DE USTEDES BELLOS Y BELLAS A LO SUYOS!!,True
@el_pantiburon,2024-03-29T04:28:33Z,0,"No hay perreo... ya no te queda llamarte el big boss, esos que se hacen cristianos de un día para otro son los más falsos, cuidado allí",True
@josedyelcangri,2024-03-29T04:28:33Z,0,Un Ejemplo De Vida! 🙌🏼✨❤️,True
@Pariazbarber,2024-03-29T04:28:27Z,0,Mis respetos para este maestro,True
@lautaronunez4138,2024-03-29T04:28:26Z,1,El padre del género ⭐️⭐️⭐️,True
@elpredy5663,2024-03-29T04:28:24Z,0,Dios te bendiga hermano,True
@user-mc9lh5uk2d,2024-03-29T04:28:21Z,0,Untema con ector dergado yvico c,True
@fabrizziojaramillo1050,2024-03-29T04:28:16Z,0,El único que puede hacer esto es el KING DIOS!,True
@carlitossanchez5363,2024-03-29T04:28:16Z,0,🥵,True
@janethvivian582,2024-03-29T04:28:12Z,0,❤❤❤❤El fin está serca❤❤❤❤,True
@shakiraramos6858,2024-03-29T04:28:10Z,0,❤,True
@shakiraramos6858,2024-03-29T04:28:10Z,0,❤,True
@barbsolpaz,2024-03-29T04:28:03Z,0,Amoo❤❤❤❤❤😊,True
@AlfonsoZarateMusic,2024-03-29T04:27:57Z,1,Esto es fuego ese flow mas duro que antes,True
@SulaiRondon,2024-03-29T04:27:57Z,0,Sigue adelante Ramón 😼👊🏽,True
@_carloslaciencia,2024-03-29T04:27:53Z,1,"Eres mi inspiración daddy siempre fuiste mi mentor si tu lo lograste yo también lo voy a lograr ❤ si escuchas mi material te darás cuenta, se que algún día lo lograré mientras tanto disfruto tu Victoria 🫀💎",True
@roomiysayueque2115,2024-03-29T04:27:52Z,3,"Es hermoso volverte escuchar,💖 con una canción  maravillosa❤",True
@gesnerherisse5681,2024-03-29T04:27:51Z,0,Fake news,True
@cristianohijodedios8605,2024-03-29T04:27:48Z,0,En el equipo ganador ✝️🕎✡️🦁⚔️🛡️,True
@EXTENSIONESVENEZUELA,2024-03-29T04:27:45Z,1,"Te ADMIRO DE VENEZUELA AL CIELO, no soy cristiana creo en Dios pero te sigo y sé que seguiré también tus pasos cuando Dios toque mi corazón ❤ confío en eso . Gracias 🙏",True
@obinoficial,2024-03-29T04:27:45Z,0,Demasiado bueno hermano 🇲🇽✌️✝️✝️ la Gloria es para Dios por tu vida📖🙏,True
@user-rg9fx3em1r,2024-03-29T04:27:44Z,0,Quién lo está escuchando,True
@hazaelmonsalve5940,2024-03-29T04:27:44Z,0,Excelente 🎉🎉🎉🎉,True
@elizabethrodriguezjimenez7992,2024-03-29T04:27:43Z,0,"Cantes lo que cantes siempre te voy a apoyar, crecí oyendo tus canciones y mi amor por ti es infinito",True
@roxanaaquino8569,2024-03-29T04:27:41Z,0,Amoooo . Bendiciones ❤,True
@luiishernandezz1371,2024-03-29T04:27:40Z,0,Trrr trrrrr trrrrrrr🎉,True
@keilabonilla9246,2024-03-29T04:27:38Z,1,"Yo si veo el cambio!, que bendición ser parte de esta nueva etapa, con Jesús simos mas que vencedores ❤🙏",True
@user-se1zc4yh3k,2024-03-29T04:27:33Z,5,Daddy yankee es el jefe en puerto rico ❤❤ y yo soy fsn 1 desde Republica dominicana 0:53,True
@r-jlabestia,2024-03-29T04:27:29Z,0,🙏🙏🙏🙏,True
@mrjohel89,2024-03-29T04:27:29Z,0,Rompiendo para el reyno ❤❤❤❤,True
@YaritzaSuazo,2024-03-29T04:27:27Z,0,Feliz de estar viviendo estos momentos de lo Boss ❤❤,True
@miguelortegamejia5076,2024-03-29T04:27:23Z,0,El mejor lápiz trabajando a favor del Rey de Reyes 📝✝️🤍,True
@Adonis121212,2024-03-29T04:27:23Z,0,Nunca desepcionas ahora con camino a nuestro salvador jesucristo 👏🏼,True
@armandomejias4123,2024-03-29T04:27:22Z,0,Bendiciones mi hermano Dios te bendiga sigue asi y sigue transmitiendo mensaje positivo y de Dios amén,True
@jesusduran3874,2024-03-29T04:27:17Z,0,Dios te bendiga  mr DY,True
@melisabernal596,2024-03-29T04:27:17Z,0,"”De modo que si alguno está en Cristo, nueva criatura es; las cosas viejas pasaron; he aquí todas son hechas nuevas.“
‭‭2 Corintios‬ ‭5‬:‭17‬

¡Que Dios te siga usando grandemente en la expansión del Reino Celestial! ❤❤❤",True
@EdduarSanchez,2024-03-29T04:27:14Z,0,Raymond Ayala Rompió🔥,True
@demombabu9491,2024-03-29T04:27:14Z,0,Wow song,True
@user-nd1zg6ni2y,2024-03-29T04:27:13Z,0,Dios Te Bendiga.. Saludos desde Venezuela!!,True
@guerra507,2024-03-29T04:27:13Z,0,NO QUIERO QUE ME DONE SANGRE QUIERO QUE ME DONEN DINERO ESTOY EN LA. POBREZA,True
@steverodriguez4703,2024-03-29T04:27:12Z,0,"Ojala y salgan mas temas de este tipo
Esto es solo el inicio de una nueva etapa",True
@Eiden-qw7hd,2024-03-29T04:27:11Z,1,😇😇😇,True
@nombre9307,2024-03-29T04:27:10Z,1,Wow❤Me encanta!!! DIOS ES BUENO!!! TODO EL TIEMPO!!!,True
@JoseGonzalez-qd7uz,2024-03-29T04:27:09Z,1,"Realmente se nota todo tu esfuerzo en esta obra maestra, Dios te bendice !!!!",True
@Menja1013,2024-03-29T04:27:07Z,0,Me encantó la canción 😍 Excelente letra y la música ni se diga 👌🏻Dios te ha llamado para grandes cosas querido Daddy 😊,True
@ezequiellamastv,2024-03-29T04:27:05Z,1,Que bendicion esta cancion saludo de argentinaa ❤,True
@guadita0,2024-03-29T04:27:03Z,1,"flaco te amo desde q nací más o menos, amame dale",True
@AndresPosada-jr6zf,2024-03-29T04:26:52Z,1,El estilo está bien pero por qué cantar a alguien que no existe,True
@jesusmorel2828,2024-03-29T04:26:49Z,0,Eso está bien,True
@Colageno_fittness_Cubano,2024-03-29T04:26:49Z,1,Bendiciones desde  cuba siempre con la voluntand del señor ❤,True
@Ulises-ri3jm,2024-03-29T04:26:48Z,0,"Bendiciones Raymond Ayala, Sigue adelante con Cristo Jesus el mejor camino 🙏 mi hermano.",True
@josedyelcangri,2024-03-29T04:26:47Z,1,Apoyándote siempre desde Argentina Boss!♥️✨🇦🇷,True
@carlosmarquez2487,2024-03-29T04:26:47Z,0,Apoyándote hasta el fin de mi conciencia Raymond❤.,True
@TheOnlyMusic,2024-03-29T04:26:38Z,0,Puras verdades lo que menciona en esta canción,True
@maikolruano2532,2024-03-29T04:26:37Z,0,"Bro eres Grande , pero mas grande tu decisión y valentía 💪 Saludos desde Cuba hermano 🇨🇺",True
@georgecarrilloreyes3724,2024-03-29T04:26:36Z,0,Ahora el DY Army es el Army de Dios. 🎉❤,True
@Rodrigk_mel,2024-03-29T04:26:35Z,0,Un nuevo movimiento para la nueva juventud en cristo Jesús 🙏🏼🤍,True
@IsaidyVeranesMartinez-le5sk,2024-03-29T04:26:34Z,0,Ahí mi madre guerrera de música 💋💋💋💋💋💋,True
@mygrecords93,2024-03-29T04:26:34Z,0,El boss una leyenda.. respect 🫡 dios te bendiga Raymond Ayala 🙏,True
@YaritzaSuazo,2024-03-29T04:26:32Z,0,Aqui los que apoyamos a daddy Yankee desde siempre 🥹❤️,True
@veronicagutierrezcontreras2262,2024-03-29T04:26:31Z,0,Hermosa canción la pura verdad  todo el éxito el mejor de todos los tiempos ❤,True
@SebaRotela,2024-03-29T04:26:31Z,0,Daddy yanke el 1 en la música urbana sirviendole al 1 que está sentado en el trono,True
@marlonciitovasquez2517,2024-03-29T04:26:28Z,1,El Señor Raymond Ayala 👌👑💙,True
@kenzochanp1767,2024-03-29T04:26:27Z,0,"Vc realmente cria perola, parabéns irmão",True
@Real_Grillos_Down_Orizaba,2024-03-29T04:26:26Z,8,"@DaddyYankee Sin duda es la, Mejor canción que he escuchado en toda mi vida yo soy  creyente de nuestro dios todo poderoso y la verdad con lo que hiciste me has hecho reflexionar y con eso me hará creer aun mas en el gracias a ti y al dios todo poderoso estoy aqui con vida sin duda removiste mi corazón y alma Gracias. Espero que veas mi comentario.🙏🏼😇",True
@bismarckhernandez3556,2024-03-29T04:26:25Z,0,"No tengo palabras de expresar mi alegría de que Raymond Ayala tenga una canción tan linda como esta,te felicito desde Nicaragua,te esperamos nuevamente pero como Raymon Ayala,bendiciones",True
@T4n0shii,2024-03-29T04:26:14Z,0,❤❤❤,True
@cumbiayperreo2023,2024-03-29T04:26:11Z,0,Amen,True
@kellyferrer6594,2024-03-29T04:26:05Z,0,Wow que grande ❤ Dios te bendiga Valiente,True
@andregutierres,2024-03-29T04:26:04Z,1,"Sin duda Raymond (Daddy Yankee) entendió el concepto de menos es más, el mensaje es claro, preciso y conciso. Un video sencillo pero espectacular,..me encanto!!.. Espero que sigas así  y nunca te apartes de los caminos de Dios. Gracias por lo que estas haciendo con tus dones y talentos que te ha dado Dios. Te queremos mucho",True
@cristianjoelgonzalez9291,2024-03-29T04:25:59Z,0,Amén 🙏,True
@croxito,2024-03-29T04:25:58Z,0,"Que grande,el rey,gracias por seguir dándonos música con el mensaje de Dios en tus rimas 🇩🇴",True
@josedyelcangri,2024-03-29T04:25:55Z,0,Durísimo Idolo!😎❤️‍🔥❤️‍🔥🎶,True
@AngelinaGalvan950,2024-03-29T04:25:50Z,0,"Amén, el donante de la única sangre que redime, salva y santifica. Quienes lo aceptan fluyen como río de agua viva y Dios los hace vivir aunque estén muertos, porque para Dios nada es imposible y no hay corazón que no pueda conquistar con su Amor, Poder y Gran Gloria. Hermosa canción❤🙏🙏🙏🙏",True
@anc5275,2024-03-29T04:25:45Z,0,sabía que iba a ser una misa hecha canción,True
@kennazoalcantara8064,2024-03-29T04:25:44Z,1,"Te he admirado por muchos años, para mi fuiste el indiscutible rey del reggaeton. Ahora te admiro mucho más porque pasaste de rey a siervo del Señor. Me apené cuando dijiste que te retirabas, pero ahora estoy más que contento porque vuelves, pero con una música con un mensaje cristiano. Espero algún día escucharte cantar con Redimi2 y junto a otros siervos del Reino. En esta guerra de almas te necesitabamos, Daddy, y ahora estás del bando de la luz. Dios te bendiga siempre.",True
@johnbayona1949,2024-03-29T04:25:44Z,0,Dios Te Bendiga Hijo del Dios Altísimo Sigue adelante con tu Ministerio el Señor te Respalda ❤,True
@schelo86,2024-03-29T04:25:39Z,0,"Que hermodo final, estremece el corazón!",True
@may0294,2024-03-29T04:25:35Z,0,Hoy ahi fiesta en el cielo dios canbia,True
@guillermoperezcardenas1200,2024-03-29T04:25:34Z,0,"El poder de DIOS es grande y todo lo hace hermoso en su tiempo. Lo mas maravilloso en la vida es vivir en Jesucristo y glorificar su precioso nombre el resto de nuestra vida. Que bonita canción, que DIOS permita que se escuche en todo el mundo. Bendiciones!",True
@geralkaoficial,2024-03-29T04:25:30Z,0,El rey cantando en tierra de reyes... dios te bendiga 🙏,True
@lisandrotanno1999,2024-03-29T04:25:30Z,0,Necesito que vuelva este junte con un nuevo mensaje farruko ft daddy yankee 🙌🏻🙏,True
@gabrielfigueroa1499,2024-03-29T04:25:29Z,1,Gracias  Ramón Luis Ayala Rodríguez,True
@JenJenCoco,2024-03-29T04:25:27Z,0,Wow 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼 i am so happy for you!! Love this song and video. I am a long time fan and i am so excited to see this transformation. ❤✝️,True
@user-mc9lh5uk2d,2024-03-29T04:25:27Z,0,Elbigbo eljefe,True
@marisathemua2522,2024-03-29T04:25:27Z,1,Praise God for this awakening of HIS CHILDREN!!!! Revivalllllllllllll,True
@esneidersequeda4584,2024-03-29T04:25:26Z,53,La versatilidad de daddy yankee es increíble !,True
@naitsircax7-pt3yx,2024-03-29T04:25:26Z,0,Ooaaa 🔥,True
@noeliatorres1836,2024-03-29T04:25:24Z,0,Es algo tan impactante ver lo q solo Dios puede hacer en nuestras vidas. Antes estuvimos en las tinieblas más ahora estamos en la luz y en la verdad ❤️ Q Dios sigue usando este talento q te a dado para alcanzar más almas 🙏🏼,True
@onirys02,2024-03-29T04:25:19Z,0,Dios te bendiga Raymond ❤ que orgullo y emocion verte cantar para Dios.,True
@isaipenaacosta6359,2024-03-29T04:25:18Z,0,Daddy yanke bendiciones ...😎👍,True
@Bass-Tap-Music,2024-03-29T04:25:15Z,0,VAMOS DADY YANKI ❤❤❤ SALUDOS CRACK ♥️,True
@MaximilianoDanielSegovia,2024-03-29T04:25:13Z,0,Amén,True
@mariapuch1974,2024-03-29T04:25:10Z,0,Gloria a Dios ❤,True
@heydiconcepcionmayhernande3957,2024-03-29T04:25:07Z,0,Esperaba con ansias una música cristiana interpretada por tu voz y por fin sucedió.  DIOS CUIDE TU MORADA. Bendiciones para ti y tu familia. Saludos desde Tabasco 🙋‍♀️,True
@isVmz,2024-03-29T04:25:06Z,2,"Me encanto 🫀
Contigo siempre daddy 🫶🏻🇲🇽",True
@yvetteturner3495,2024-03-29T04:25:05Z,0,"@lisa porter i agree but i saw in in ebony magazine that beyonce and several other AFRICAN AMERICAN hollywood celebrities BLEACH THEIR SKIN LIGHTER using skin lightening products from some website called  "" mansion hawaii beauty online"" because their stronger prescription strength  products make them look far more light skin & mixed race and not look totally black anymore. Ebony magazine is very reliable so no doubt its true. They probably get more opportunities if they light skin i mean who knows.",True
@user-hr4pe7ly8h,2024-03-29T04:25:05Z,2,Rompió 🔥🔥🔥🔥🔥,True
@elmaximoboss97,2024-03-29T04:25:01Z,2,Saludos daddy...soy Fan nro1.... Buen camino elegiste,True
@carllegrett6186,2024-03-29T04:25:00Z,0,goat,True
@NoreidysLopez,2024-03-29T04:25:00Z,0,Brutaaalll ❤️‍🔥 un nuevo comienzo siempre será mejor de lo que fue el antes... Dios siga bendiciendo tu talento 🙌🏻💎 Te bendigo,True
@mencrimen185,2024-03-29T04:24:58Z,1,🎉🎉excelente extrañamos a daddy . sigue rompiendo con música cristiana,True
@emi-y5914,2024-03-29T04:24:54Z,0,Su voz tiene poder y más si está en Dios 🔥🖐️,True
@editahorvathova3718,2024-03-29T04:24:53Z,0,Bonito 🙏🙏🙏🙏,True
@GastonDelgado-dx7fg,2024-03-29T04:24:52Z,0,😎,True
@xxxx-ps1if,2024-03-29T04:24:48Z,0,eres grande daddy yankee bendiciones Dios te bendiga para el no hay nada imposiblr saludo desde chile daddy yankee te sigo del barrio fino,True
@paulettezamoracampos4009,2024-03-29T04:24:46Z,0,Me encanto ❤🙏🌸🔥,True
@danielsantoyo4566,2024-03-29T04:24:46Z,0,Wow me encantó exelente tema 🙏🏾🥹,True
@aiderlinserrano4777,2024-03-29T04:24:45Z,0,Eres el mejor ♥️🤍 Dios te bendiga,True
@xavi_Studio,2024-03-29T04:24:44Z,0,🔥🔥🔥🔥🔥🔥,True
@eduardovaladez5559,2024-03-29T04:24:43Z,0,👏🏽👏🏽👏🏽👏🏽 Big Boss 🔥🔥🔥🔥,True
@may0294,2024-03-29T04:24:43Z,0,Q gran cambio  ahora vive pa servir,True
@giannpr_30,2024-03-29T04:24:37Z,0,🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽,True
@laymaryos124,2024-03-29T04:24:36Z,0,Gracias a la gracia de mi padre  🙌❤️,True
@carlos49890,2024-03-29T04:24:34Z,0,🔥🔥🔥♥️♥️🫶🫶,True
@more-fw9uq,2024-03-29T04:24:32Z,0,"A los que predestino , a estos también llamó; y a los que llamó, a estos también justificó; y a los que justificó,a estos también glorificó (Romanos 8 :30)",True
@karenziitaah1,2024-03-29T04:24:28Z,0,Por queeee.... 🥺🥺🥺 era la retirada enserio,True
@ivonnesalinas4071,2024-03-29T04:24:27Z,0,Cosas q solo Dios puede hacer ♥️,True
@danielmelgar1962,2024-03-29T04:24:26Z,0,BENDICIONES DADDY  Que Dios Guie tus pasos   y tome el control de tu  vida  vendran pruebas   tempestades en tu vida   pero Dios   nunca nos deja solo  solo ten fe Dios te  ama y   yo igual Siempre en Oraciones     me alegro mucho    eras de mi artistas seculares favoritos pero deje eso atras y ahora te  Bienes para el lado bueno   y me alegra volver a escucharte  😊 sera de Bendicion viva Jesús,True
@hkpaulino,2024-03-29T04:24:23Z,7,Si esta leyendo Esto Dios te bendiga. ❤,True
@guerrerodeDios777,2024-03-29T04:24:21Z,1,Daddy Yankee Dios te bendiga un abrazo mi hermano seguimos orando unos por los otros en el amor en Cristo. Y esto no se puede parar hasta que suene la trompeta 🎺 Cristo te ama Raymond 🫂🔥,True
@badflowjoepr,2024-03-29T04:24:19Z,2,Brutal Raymond me encantó y cómo quiera el mensaje llegará a las vidas amén 🙏,True
@jaymmusic4783,2024-03-29T04:24:19Z,1,"Gracias Raymond por bendecirnos, te amamos en Cristo desde RD",True
@imagenactiva_cl,2024-03-29T04:24:17Z,1,Estoy súper emocionado DY !!!!!!!!!!,True
@josuecalebcolomasantos7672,2024-03-29T04:24:13Z,0,Perdón pero esto es secular aun!!,True
@Ami_GF,2024-03-29T04:24:11Z,48,"La salvación es individual ✝️
Feliz por el inicio de esta nueva etapa DY, cantando y sirviendo a Dios 🩸💜",True
@user-lz1bv5wq6o,2024-03-29T04:24:10Z,1,❤❤❤❤❤,True
@Eiden-qw7hd,2024-03-29T04:24:08Z,1,Rompiste ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,True
@aaroncarhuayo886,2024-03-29T04:24:07Z,1,Bendiciones di el mejor ya espero los nuevos temas que seguro serán de mucha bendición,True
@nicolasezequiel5964,2024-03-29T04:24:05Z,2,El mejor de todos los tiempo  DY❤,True
@dayanavolquez,2024-03-29T04:24:05Z,0,🙏🏻🇩🇴💕,True
@ISAMAR-im2si,2024-03-29T04:24:03Z,1,DADDY YANKEE QUE BONITO QUE HAIGAS ECHO BAILAR A TODO MUNDO ENTERO HACIENDO HISTORIA INCLUYENDO ME AMÍ CON EL VOLUME EN MÁXIMO POR MIS SPEAKERS PERO MÁS LINDO QUE YA ESTES USANDO TÚ TALENTO DE MÚSICA PARA EL SEÑOR!!,True
@mariajoserodriguez757,2024-03-29T04:24:02Z,1,Yo e apoyado a daddy yankee desde hace años y ahora menos lo dejare de admirar. Dios te bendiga DY.❤,True
@carlosarmandobernstein5387,2024-03-29T04:24:02Z,2,El más grande de la historia ahora le escribe al más Del universo Dios te bendiga y siga adelante porque el señor tiene grandes cosas para ti,True
@camilotovarmusic,2024-03-29T04:23:59Z,1,La verdad hay que decirla,True
@melissapena4747,2024-03-29T04:23:59Z,1,AHHHHH WELCOME TO THE FAMILY ✝️ 🥰,True
@adrianatovar1652,2024-03-29T04:23:57Z,0,Con Dios y Jesucristo en el lado del Bien es mejor Buen tema musical 🙏🏻🕊💪🏻🌏💫,True
@magalipalandri3165,2024-03-29T04:23:53Z,3,Ame esta canción sos un grande Dios te bendiga siempre 💗💗💗,True
@imagenactiva_cl,2024-03-29T04:23:53Z,0,LA PIEZA CLAVE EN EL ÚLTIMO AVIVAMIENTO ❤ DESDE CHILE TU MAS FIEL ADMIRADOR Y FAN DESDE EL 2005. Y AHORA MAS QUE NUNCA HERMANOS EN CRISTO.,True
@antoniocr108,2024-03-29T04:23:51Z,1,🙌,True
@jhonnyjlv8063,2024-03-29T04:23:51Z,0,Que bueno volverte a escucharte  DADDY YANKEE  soy fans desde mis 6 años desde los tema de ROMPE   es el primer tema q me gusto  desde ahi  no deje  escuchar tus temas aun q no pude asisitir a tus conciertos por lo economico 🥲🥲💔 pa mi siempre seras el 1 y la cara del regueton y siempre lo seras.      Muchas personas te keremos keremos escuchas en las musicas🤗🤗🤗🤗🤗,True
@josemerengue3401,2024-03-29T04:23:48Z,1,No dejes de grabar YANKEE! Debes pegar hasta en la china bajo este concepto evangelista,True
@GONZALO-rp9tn,2024-03-29T04:23:45Z,162,"Mateo 10:33 Pero cualquiera que me niegue delante de los hombres, yo también lo negaré delante de mi Padre que está en los cielos. Pero cualquiera que me niegue delante de los hombres, yo también lo negaré delante de mi Padre que está en los cielos.",True
@Politiqueriaoficial,2024-03-29T04:23:43Z,2,Balbaroooo,True
@migvelysnazaretarambulet3147,2024-03-29T04:23:41Z,0,"Raymond Ayala desde el 1er día en mi bachillerato apoyándote y siendo fan Daddy, pero esto es el máximo nivel, estar elevado tan cerca y lleno de Dios.❤ Te amooooo. Dios nos bendiga a todoooosss.❤❤❤❤❤",True
@MisterChrisMinistries,2024-03-29T04:23:40Z,0,@DaddyYankee Que el Eterno te Bendiga siempre. Haga resplandecer su rostro sobre ti.... Shalom!,True
@andreslobo8396,2024-03-29T04:23:34Z,0,Lo unico malo de esta canción es que se acaba,True
@GamalielCuicas,2024-03-29T04:23:34Z,0,Increíble lo que Dios puede hacer. ¡Qué más personas puedan conocer de Jesucristo a través de ti.,True
@brayanandresmg,2024-03-29T04:23:33Z,0,"Que bonito, Jesús el centro de tu vida. Un abrazo Daddy. Bendiciones.",True
@e1_oscar,2024-03-29T04:23:32Z,0,1000,True
@fabianjara5820,2024-03-29T04:23:31Z,3,3:22 hace simbología satánica,True
@m_r8620,2024-03-29T04:23:29Z,0,Daddy Yankeee,True
@callejastv,2024-03-29T04:23:28Z,0,No se metan con DY porque sus letras van coquero 🔥🔥🔥🔥🔥🇻🇪,True
@joaquinbondad6707,2024-03-29T04:23:27Z,0,"Que locura, de tema",True
@melijalca5067,2024-03-29T04:23:26Z,0,Intercalando con NEURON DE JHOPE,True
@xmanga23,2024-03-29T04:23:25Z,0,💪🏻💪🏻🔥🔥🙏🏻,True
@RJnumero05,2024-03-29T04:23:22Z,0,Daddy yankee es duro woa TA bonita esa música 🎵 bendiciones saludos desde RD,True
@oscarcorrea4228,2024-03-29T04:23:19Z,1,Amén 🙏🙏,True
@Dragon-0-1,2024-03-29T04:23:16Z,0,Mi respetos    tiene tiempo para cantarle a dios    ese es UN respeto grande yebar su talento a Dios,True
@claudiainsfran6610,2024-03-29T04:23:15Z,0,Aquí fuerte y firme con Dios guiándonos en este camino. Padre celestial cuidanos de todo aquel que quiere el mal para nosotros. Mi apollo para ti DY,True
@Ivan2filoz,2024-03-29T04:23:15Z,50,"A veces uno declara sin saber si llegará a verlo hecho realidad... wao! Increible raymon, eres una espada en las manos de Dios.",True
@jowlouis2349,2024-03-29T04:23:13Z,1,wow wow lo que hace el espíritu Santo Tres veces santo alabado sea el señor Jesucristo 🙏,True
@kevinalex8327,2024-03-29T04:23:12Z,0,"Hoy puedo entender el proceso de Raymond… Dios le permito todo el éxito del mundo aún cuando eso fuera promover el pecado… pero ahora después que es referente del reggeaton..ahora él máximo referente le sirve al señor y promueve el evangelio..el señor lo mando a llamar, que jugada maestra de mi señor… wao",True
@yovannyjosesantanaarjona9546,2024-03-29T04:23:10Z,0,❤❤❤,True
@emmanueldavidamundaraymedi1952,2024-03-29T04:23:04Z,0,Original,True
@user-kf4kx8sm2e,2024-03-29T04:23:00Z,0,Que bárbaro vos cada día más tequiero  que linda barras ❤❤,True
@neylapabongaray9940,2024-03-29T04:23:00Z,0,Hermoso del Señor ❤❤❤gracias Jesús 🙏 hijos de Dios es increíble 🙏 🙌,True
@nadiamedina3130,2024-03-29T04:23:00Z,0,🔥❤️‍🩹🕊️🙌,True
@pandoraproducer4098,2024-03-29T04:22:59Z,0,Sigues escupiendo con rabia y eso no te hace diferente.,True
@Marcos-dp8wx,2024-03-29T04:22:58Z,0,"Santooooooooooooooo Dios te bendiga hermano!!! me encanto, que Dios te siga bendiciendo y usando en todas las areas de tu vida. Te bendigo, estamos esperando una colavoracion con redimi2 jejeje",True
@jchernandez2375,2024-03-29T04:22:57Z,1,"Siempre te vamos apoyar 
Papa dios es vida",True
@HeyDrens,2024-03-29T04:22:53Z,0,Perú en la casa !,True
@eduardantonioobispoyajure7948,2024-03-29T04:22:51Z,0,Wow está canción me llegó 🇻🇪🇻🇪🇻🇪,True
@A_C0X,2024-03-29T04:22:48Z,0,¿Averly Morillo? ...,True
@Andro0ficial,2024-03-29T04:22:46Z,0,MUCHO MEJOL QUE EL SIELVO,True
@fabianrivera3593,2024-03-29T04:22:46Z,0,Espectacular,True
@levibl5223,2024-03-29T04:22:46Z,0,Bendiciones Raymond ahora si que eres aún mas Boss 🗣️🙏🏾,True
