author,updated_at,like_count,text,public
@666KD,2023-09-07T10:15:50Z,0,MAKATI JAZZMALLTOWER B !!!!!!!!!!!!!!!!!!,True
@mirkocholeiva7822,2023-09-07T10:14:05Z,0,Beautiful❤,True
@RIESEWO,2023-09-07T10:13:36Z,0,I spend my life on overdrive~~ 🫠🫠,True
@passtheblunttv5039,2023-09-07T10:07:37Z,3,Długo czekaliśmy na takiego szczerego artystę jak ty Post ❤,True
@xphasic636,2023-09-07T09:50:43Z,0,Cocaina,True
@sandeepdhakal546,2023-09-07T09:14:42Z,1,This man is literally a legend!,True
@stateless_zen,2023-09-07T08:48:32Z,4,This album is really what representing him and it's the album that I've loved the most so far.,True
@dragoti1122,2023-09-07T08:29:55Z,35,"Post’s live performance is always a blessing because sometimes it’s impossible to make his live concerts.  Thank you Posty, for the wonderful performance that you streamed for us all! 🙏🙏❤️❤️⭐️",True
@robind8149,2023-09-07T08:20:10Z,0,I am truly grateful that I lived long enough to experience this album…🥹🙏❤️,True
@SebastianSkadisson,2023-09-07T08:15:48Z,0,"Legendary, love ya Posty ❤",True
@mariadanessa3066,2023-09-07T07:39:47Z,0,I love this man! So talented.,True
@seansteven197,2023-09-07T07:38:54Z,1,"Austin is soo smooth, keep loving every song on it. I don't think bad music is in your DNA just filled with greatness like me 😎 Keep the fire burning 🔥",True
@pariwesh,2023-09-07T07:35:50Z,1,Austin is the finest work Posty has ever put out. The songs are really addictive and in a good way. The album is an emotional roller coaster filled with tracks that amplify emotions and take you on an unforgettable journey. Thank you so much for bringing such a beautiful gem of an album to this planet.,True
@maddb1001,2023-09-07T07:29:39Z,0,👑🌍🪐🌕🌟,True
@otgjjj6230,2023-09-07T07:24:33Z,1,아이고~~~싸장님~,True
@jenniferpesak7326,2023-09-07T07:22:06Z,0,Livin my life trying to figure out what it was that made me happy and it was all things even in the darkest days to find the beauty and happiness of times.,True
@Swaevis,2023-09-07T06:58:04Z,142,"If this performance won’t give you chills, I don’t know what else will 🔥",True
@goldenfirster,2023-09-07T06:53:34Z,1,POSTY ❤,True
@ollieanderson2945,2023-09-07T06:43:36Z,8,He releases his music and every track is so connectable and pure. Then he performs them live and it’s a whole other layer of personal  feeling he expresses. He is my favourite artist of all time.,True
@punkizm,2023-09-07T05:49:43Z,0,fucking AMAZING,True
@jeffmore2549,2023-09-07T05:41:04Z,1,Est1982 here. Dude I feel every lyric. These kids won't know what they got til it's gone. Love you man. Wisconsin is where I'm at,True
@sharpyoungsharpshooter4713,2023-09-07T05:38:50Z,1,Two words: The Goat,True
@doldo1396,2023-09-07T05:35:05Z,0,"💜건ㆍ강ㆍ하ㆍ세ㆍ요💜 

 - 🇰🇷 대한민국에서 -",True
@azulk919,2023-09-07T05:25:37Z,1,∆∆∆∆∆∆∆,True
@RockEdison,2023-09-07T05:19:47Z,0,Wonderful!,True
@Boundicans,2023-09-07T05:11:48Z,2,posty is him.,True
@tshepomoanakwena5453,2023-09-07T05:05:32Z,1,"i cant imagine it getting any better, i love too much already.",True
@marcosadrian9199,2023-09-07T04:53:36Z,1,"te amo posty, i love you posty, eres el mejor posty, tqm posty ksadjkajda",True
@dulceavitia7476,2023-09-07T04:52:24Z,0,❤️💀🤌🏽,True
@skylarreyna7336,2023-09-07T04:47:28Z,11,Definitely need live performances for this whole album!,True
@user-pz6he9li4l,2023-09-07T04:47:21Z,1,This song is fucking great love it!❤❤❤❤❤,True
@Assaulter201,2023-09-07T04:40:19Z,1,❤❤❤❤🔥🔥🔥🔥,True
@Kei1youtube,2023-09-07T04:38:39Z,1,too cool to die live please!,True
@neerajkori4341,2023-09-07T04:29:08Z,0,🚩🙏Jay shree  ram🙏🚩,True
@neerajkori4341,2023-09-07T04:28:39Z,0,❤,True
@racomoore888,2023-09-07T04:20:54Z,0,A legend,True
@joanncunningham7276,2023-09-07T04:14:38Z,1,Just adore,True
@smryder,2023-09-07T04:13:16Z,0,"These are amazing, Green Thumb may be the worst Posty song ever made, maybe even worse than Zach and Codeine but this performance made it better",True
@blobyflow,2023-09-07T04:11:31Z,1,🔥🔥🔥🔥🔥,True
@xjyllx,2023-09-07T04:10:17Z,57,We just don't deserve all the love and soul he puts into his music and performances.  I adore you post and I am so proud of you and how far you have come.  You are such an amazing human being ❤ This album is so great.,True
@bicepbaker723,2023-09-07T04:09:23Z,2,Beautiful King,True
@sidseverino,2023-09-07T04:08:49Z,3,"LYRICS:

""OVERDRIVE""

I spend my nights on overdrive
I live my life so over-tired
There's nowhere I can hide
Now I live my life on overdrive

I could be more like him if that's cool to you
I'd do anything to be cool to you
Cool to you

I live my life for an overdrive
I spend my nights all on a spite
There ain't no angels in this world
So I live my life on overdrive

I'd remove my tattoos if that's cool to you
I'd do anything to be cool to you
Cool to you
Uh

I could end it with her if that's cool to you
I'd do anything to be cool to you


""GREEN THUMB""

Drove by your house and noticed it was overgrown
Your flowers are all dead and I thought you should know
What happened to your green thumb that you were so proud of?
Their bodies were scattered and starving for love
Starving for love

One, one, one was on his deathbed
He told me you left long ago
Oh, no, he said with his last breath
""Wake up, she's not comin' home""

Da-da, dum-dum

He must be so cool and own a motorcycle
Buy you new flowers to replace what you left
My new love pours herself out more than I'd like
Her name is Brandy, we'll be married tonight
Married tonight

When I, I, I, I'm on my deathbed
I'll remember you left long ago
Oh, no, I hear the nurse say
""Goodnight, she's never comin' home""


""SOMETHING REAL""

Give me somethin' I can feel
Light a cigarette just so I can breathe
Give me somethin', somethin' real (Yeah)
Seven hundred feet off the coast of Greece
Give me somethin' I can feel (Yeah)
No reservation, pull up twenty deep
Give me somethin', somethin' real (Yeah)
I would trade it all just to be at peace

Stop, the gear's too high, this is overload
And no matter what car is sittin' outside, it's a lonely road
It's a double-edged sword, cuttin' off ties with the ones I know
So tell me, how the fuck am I still alive? It's a miracle, oh

And I can't believe, ran through a B at Louis V
It's what I need right now
(No-o-o) It's just money at the gates of hell, no VIP
Everybody waits in line

So give me somethin' I can feel
720S and 750V
Give me somethin', somethin' real (Yeah)
I was in Maldives sippin' burgundy
Give me something I can feel (Yeah)
Prada on my dick, Prada on my sleeve
Give me somethin', somethin' real (Yeah)
I could play that pussy like it's ""Für Elise""

I got real habits, I'm a snowmobile addict
Teal Patek steel when I feel panic, ah-ah, ah
Throw a mil' at it, problem, throw a pill at it
Still at it, sign-another-deal addict (Ah-ah, ah)

And I can't believe everybody gets to drink for free
So give me one more round (Oh-oh-oh)
No cover fee at the gates of hell, no VIP
Everybody waits in line

So give me somethin' I can feel
Light a cigarette just so I can breathe
Give me somethin', somethin' real (Yeah)
How much psilocybin can a human eat?
Give me somethin' I can feel (Yeah)
Whiskey lullaby just to fall asleep
Give me somethin', somethin' real (Yeah)
And it's what I want, it ain't what I need
Give me somethin' I can feel (Yeah, ooh)
Got everything, guess I'm hard to please
Give me somethin', somethin' real (Yeah, ooh)
I would trade my life just to be at peace

Give me somethin' I can feel (Ah, ooh)
Give me somethin', somethin' real

Listen to my song ""Divine Roses""
https://www.youtube.com/watch?v=Pkzv9Nzby-k",True
@LerandaJohnson-ht6eo,2023-09-07T04:06:42Z,0,Yy89😊,True
@FGFsMo,2023-09-07T04:04:16Z,1,I fucking love this man. Damn.,True
@sylviaserafin9139,2023-09-07T04:01:28Z,1,❤ you posty,True
@myah1714,2023-09-07T03:51:46Z,3,He continues to blow me away with his talent and voice. Love this new set. The best!! ❤️🫶💫,True
@JDavid15Mx,2023-09-07T03:42:47Z,1,Amazing,True
@chanakajayasinghe8594,2023-09-07T03:39:01Z,1,Postmalone ❤ you’re such an Energy with a unique style,True
@makewithmegma,2023-09-07T03:34:03Z,0,🔥💕👍,True
@rudevalve,2023-09-07T03:32:38Z,2,Certified Gold!!!!!,True
@Sweet1o1,2023-09-07T03:32:13Z,2,"✨🎶👏♥️😻❤️👏🎶✨
...:: L :: O :: V :: E ::...
Always so impressed by you. Thank you! Peace and Much Love!
🙏✌️💙",True
@SantiagoMorales-iv9qz,2023-09-07T03:20:54Z,0,México 🇲🇽 ❤,True
@kimberlybieselmermaid,2023-09-07T03:18:56Z,13,"I went to your concert last month alone.  Long story. Best time of my life. I'm 60 and found out I have coronary artery disease. So life hits you hard. Thank you for making me me so happy.
Your music makes me feel alive..",True
@Wall_E33,2023-09-07T03:07:19Z,0,I always knew post was a good singer but felt like none of his music truly showcased his talent. This album really changed that for me.,True
@ferratae,2023-09-07T03:01:04Z,1,"I saw you in Chile, thanks for the best day in my life
<3",True
@callateperuano9910,2023-09-07T02:57:49Z,1,bro the second song made me cry. this guys sings with such emotions that it just gets to your heart. amazing,True
@missnobody1018,2023-09-07T02:55:39Z,0,你是最牛逼的（来根利群吗,True
@lizyoungblood1763,2023-09-07T02:52:20Z,0,I'm in tears. 😂 I love ya fellow Posty lovers 🍇,True
@WestCoastWhat,2023-09-07T02:46:46Z,0,So much emotion and truth,True
@saiyahb9457,2023-09-07T02:39:51Z,1,"Giving ""Feeling Whitney"" ""Hit this Hard"" ""Allergic"" mashup

Sincerely 🫶🏼 Posty",True
@MdubMedia,2023-09-07T02:18:35Z,1,How is he this good live ?? 🔥🔥🔥,True
@arcangel1,2023-09-07T02:17:09Z,2,Absolutely stunning. I am in love with the heart and soul he puts into his music.,True
@Bruxinha_894,2023-09-07T01:57:09Z,0,"If I'm in a sad moment I put a post to listen and everything is fine, thanks for that! Brazil loves you.",True
@wingridmedeiros,2023-09-07T01:56:01Z,0,❤,True
@MarquitaR,2023-09-07T01:47:45Z,0,#PostMalone this song is giving #AcrossTheUniverse movie vibes I like it.,True
@geovannyguifarro7647,2023-09-07T01:47:08Z,0,Love u post,True
@princesscharlotte148,2023-09-07T01:45:37Z,1,I'm so proud of you posty and god bless you brother and you are so blessed ❤❤😇😇🕊️🕊️🙏🕊️🙏😊🙂,True
@Joni-521,2023-09-07T01:45:28Z,0,Love 💕 him green thumb makes me sad. I think of my husband who pasted away❤❤,True
@Alice-vl8fl,2023-09-07T01:43:42Z,0,Counting down meeting Posty in one week 😭😭😭😭😭😭😭,True
@jhance265,2023-09-07T01:43:01Z,2,Amazing and playing on a loop in my mind ❤❤❤,True
@DawnVilla,2023-09-07T01:40:15Z,1,"0:00-3:05 - Overdrive
3:11-6:18 - Green thumb
6:44-9:59 - Something Real",True
@MarquitaR,2023-09-07T01:39:24Z,0,Sir #PostMalone your starting to look more and more like #ShiaLabeouf,True
@firevloe781,2023-09-07T01:35:36Z,0,Love you posty. So hooked to the album,True
@user-bx1ut2dm8e,2023-09-07T01:35:21Z,0,I want you to be cool with me too it’s really cool to me ❤,True
@ryanscarphone4672,2023-09-07T01:19:24Z,0,Post malone is a woman in distress,True
@ryanscarphone4672,2023-09-07T01:18:45Z,0,Post malone puts his bits in farm animals,True
@americanaccents,2023-09-07T01:16:56Z,182,my guy literally spilling his heart out like tomorrow is already gone. honored to be around at the same time Posty is. what a pure look into the human spirit.,True
@Crayyn,2023-09-07T01:13:21Z,0,"We need a posty live album, would play that to death",True
@luigibotelho8788,2023-09-07T01:06:45Z,4,"00:00 - Overdrive
03:14 - Green Thumb
06:44 - Something Real",True
@CadiMusic,2023-09-07T01:06:43Z,1,Canada!!! lets work on a project!!,True
@esojmusic,2023-09-07T00:53:32Z,0,"I really hope to see you here in Paraguay soon! Youre a great inspiration to me, your music helped me overcome so many rough moments in life and music related as well, Im trully inspired by your lyrics and humbleness; keep kicking a$$ Posty!!",True
@user-pk9bx7gk7r,2023-09-07T00:53:08Z,1,Shine on you crazy Diamond!!,True
@butterfliesandcamo5975,2023-09-07T00:51:52Z,8,SOMETHING REAL reminds me of singing my heart out with the church choir☺️ Thank You Posty... absolutely amazing album🙏💜🙌,True
@luciasilva1561,2023-09-07T00:46:02Z,0,Thank you Austin Post ❤❤❤,True
@KurlCobain,2023-09-07T00:44:25Z,0,🖤,True
@javianagabriela,2023-09-07T00:35:28Z,0,Just perfect ❤🫶🏽,True
@4oooBahtthai,2023-09-07T00:25:16Z,0,❗❤🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭,True
@mokrzzqq7803,2023-09-07T00:21:26Z,0,bro i've seen you on the town and i loved it! i wanna you back in Brasil on the next year!,True
@marlopasaribu214,2023-09-07T00:16:46Z,0,"Posty man ... I don't know you you don't know me but i love you. Love yourself man enjoy yourself don't destroy yourself. I can see the pain on you, i can see the emptyness and the depression. Man you need to learn Islam you need your soul to be feed and the best food for soul is Islam and Qur'an. Goodluck.",True
@JbMobbinFr,2023-09-07T00:12:29Z,0,Post and Greta van fleet would be so cool. I love you post 😭 your so amazing Brotha.,True
@KindofBradAtThis,2023-09-07T00:06:02Z,0,He just keeps winning,True
@barbaralikens7039,2023-09-07T00:04:16Z,1,"Just love him he never
Disapoints❤❤❤🎉🎉",True
@RideTheEastCoast,2023-09-06T23:57:52Z,0,I FUCKING LOVE POSTY THE SONGS ARE SO GOOD AND HE PREFORMED OVERDRIVE SO WELL,True
@zionmartell42,2023-09-06T23:53:13Z,0,The Best Hands Down 👑🙌🐐,True
@giveouttrust,2023-09-06T23:50:18Z,0,"Love Halloween that's the day
👹",True
@giveouttrust,2023-09-06T23:49:21Z,0,Don't forget about me post love you man you said switch body's what okay let me work my magic just a day tho alright no longer haha,True
@user-pn9et6qe9j,2023-09-06T23:48:12Z,1,예 사장님~ 오스틴입니다 어스틴,True
@labmatt7333,2023-09-06T23:45:57Z,0,lmao the mic drop at 9:36.  Love it. Amazing video.,True
@anthonyhernandez1351,2023-09-06T23:38:59Z,0,Amazing.,True
@oncolors7200,2023-09-06T23:37:49Z,22,"Lo vi ayer en el Foro Sol en México y sin duda es de las mejores experiencias de mi vida, pasar de verlo en YouTube a tenerlo en frente de mi es algo indescriptible",True
@MarcosFazolin90,2023-09-06T23:37:27Z,0,❤❤❤❤❤❤❤❤,True
@JuanAbrajan-pi1th,2023-09-06T23:33:59Z,0,Post malone el. Mejor 🖤🇲🇽,True
@miriammiriam559,2023-09-06T23:31:53Z,0,"Lyrics  (ñ_ñ)/ 

I spend my nights on overdrive
I live my life so overtired
And there's nowhere I can hide
Now I live my life on overdrive
I could be more like him
If that's cool with you
I'd do anything to be cool to you
Cool to you
I spend my nights on overdrive
I live my life so uninspired
There ain't no angels in this world
So I live my life on overdrive
I'd remove my tattoos
If that's cool to you
I'd do anything to be cool to you
Cool to you, uh
I could end it with her
If that's cool to you
I'd do anything to be cool to you",True
@user-od3sx4ju2y,2023-09-06T23:19:09Z,0,💯🌹🥰😍 even my dog loves posty💯,True
@keithanderson7405,2023-09-06T23:15:30Z,40,It’s amazing how much Post has started  “feeling” his music lately. I mean you can really tell he sings from his soul. ❤🙏🏼,True
@lilzang324,2023-09-06T23:15:16Z,0,"Post Malone like a new Avicii to me. The Legend , the Savior of music to me.",True
@sirleysantos7422,2023-09-06T23:13:18Z,0,3:50 music?,True
@sandradisclafani6725,2023-09-06T23:11:28Z,0,♥️👍,True
@LGPH711,2023-09-06T23:06:12Z,0,"c'mon man POST is everything, wherever and whatever genre you going to put him in, he will just make that outcome really good, even you going to do a collabaration with Bryan adams, it will still going to be awesome with your wonderful versatile voice. Keep it going man you're one of the best!",True
@frutarosa2254,2023-09-06T23:01:09Z,0,I want more ❤❤❤💙,True
@nielsenbolton9847,2023-09-06T22:42:47Z,22,Your music helps me a lot with my depression.. I've been getting to much stress lately 💕💕,True
@kkwanh,2023-09-06T22:41:45Z,0,안녕하세요 사장님 어스틴이에요,True
@tricia7856,2023-09-06T22:41:17Z,0,♥🔥😊,True
@WaNTIXx28,2023-09-06T22:39:44Z,0,❤❤,True
@ecdrivenmike,2023-09-06T22:39:24Z,1,"I love you dude, you’re so inspiring!",True
@1354m,2023-09-06T22:26:57Z,0,never gets old🔥,True
@lindsaycoloni3261,2023-09-06T22:23:10Z,3,Absolutely Love This Song ❤❤❤❤,True
@RyanCalavano,2023-09-06T22:07:30Z,0,Shout out to Garrett Dorin. Crushed it.,True
@Gustavohen13,2023-09-06T22:07:23Z,0,"My first, and so far, only live performance in a show was Post. Man that shit hurts, congrats on always giving your 110%",True
@Alexa-qo4ux,2023-09-06T22:06:55Z,0,💫❤...When you can't be with anyone else,True
@lindagale7281,2023-09-06T22:05:50Z,0,Old enough to be his GRANNY and I think he's terrific!,True
@pezzaboyo4830,2023-09-06T21:55:56Z,0,No idea why but I'm sitting here crying thinking what a great artist,True
@alonsoperezescorcia5437,2023-09-06T21:55:32Z,0,"Thank you for coming to mexico, you gave me life ❤‍🔥",True
@leticiafernandes1434,2023-09-06T21:54:04Z,0,❤️❤️,True
@JuniorSchenkel,2023-09-06T21:47:20Z,3,Fiquei extasiado em vê-lo ao vivo em Curitiba 🇧🇷 Obrigado por existir. Amo você,True
@tracym.bartram5190,2023-09-06T21:44:14Z,0,"That was absolutely amazing, truly talented. The only issue is he isn't singing to me😅",True
@alloutrockstar2943,2023-09-06T21:41:39Z,1,What a nice birthday treat to wake up to. Thank you Posty!,True
@jl.t.2348,2023-09-06T21:38:15Z,0,"Hey Post, hello from Azerbaijan!",True
@nofaltm3226,2023-09-06T21:38:14Z,1,Just the last moments feelings😌,True
@thenathnn7801,2023-09-06T21:33:53Z,0,"Amazing ,the best Post's album !!!!!! Something real my FAV ❤",True
@SCARS333,2023-09-06T21:30:49Z,1,O.o,True
@GStacks24baby,2023-09-06T21:30:30Z,0,look at JAY FR topic - Will You Remember in the search bar after this,True
@verac.4497,2023-09-06T21:29:34Z,0,Beautiful 💖💖💖💖🫶,True
@robhood1632,2023-09-06T21:23:54Z,0,We need more,True
@cindystechschulte1487,2023-09-06T21:21:38Z,0,You ok Posty?  Thanks for a glimpse into your soul.,True
@nataliacanuto1014,2023-09-06T21:21:00Z,0,"Te amo, apenas❤",True
@LAVISHING,2023-09-06T21:12:49Z,0,Great job bud!,True
@mateomagra1031,2023-09-06T21:10:43Z,0,q locura,True
@kima0ne648,2023-09-06T21:06:04Z,0,"6:30
The ashtray: I mean nothing to you ? 💀",True
@roxaneq50,2023-09-06T21:05:44Z,0,I love his concerts,True
@lop973,2023-09-06T21:05:13Z,0,yeppz,True
@NZTrumpFan,2023-09-06T21:01:14Z,0,"0:00 - Overdrive
3:12 - Green Thumb
6:43 - Something Real",True
@amberbrown-cox759,2023-09-06T21:01:09Z,4,Most powerful music ever ❤🎉 We Love You Austin Richard Post! GodBless You 🙏🏻❤️,True
@erdl_,2023-09-06T20:46:43Z,2,"00:18 - Overdrive
3:12 - Green Thumb
6:44 - Something Real",True
@ousmanegoudiaby5586,2023-09-06T20:44:46Z,0,The Goat🐐❤️,True
@KarenL.543,2023-09-06T20:44:27Z,0,The tree songs that i love of this amazing album 😢🎉❤,True
@williambonnie-do7yz,2023-09-06T20:39:19Z,0,I feel The BEATLES when I listen to this.,True
@juliakarnopp2913,2023-09-06T20:37:33Z,16,"Esse cara é um artista completo, orgulho de ser fã!!",True
@gustavoadolfooropeza2479,2023-09-06T20:33:27Z,0,Where is too cool to die? :(,True
@yektajvd1245,2023-09-06T20:20:40Z,0,what about laugh it off ?🥲💔,True
@LuizGustavo-qv5cd,2023-09-06T20:16:17Z,0,"Fui no show dele aqui no brasil, o cara é diferenciado. Monstro. Goiás catalondres representa!",True
@daniellegreene7237,2023-09-06T20:15:46Z,0,Beautiful song. 🥰😇🥹,True
@niltonlaureano6687,2023-09-06T20:12:05Z,1,Lo maximo uno de mis artistas favoritos..🎉🎉🎉🔥👍👍👍👍.Saludos de Perú...,True
@6enjaminito,2023-09-06T20:10:37Z,0,Posty fire,True
@ace4625,2023-09-06T20:07:51Z,2,You can feel the soul as he sings.,True
@Brandon-Pokerbro,2023-09-06T20:02:58Z,0,This whole album is a banger,True
@Adela-le4bn,2023-09-06T20:02:11Z,0,🤰❤️🌈🧠🫀😈☀️🙉🙊🙈😈🎃,True
@nigroulager124,2023-09-06T20:01:42Z,0,Mi hermano Post❤,True
@JaimeJr.224,2023-09-06T20:00:50Z,0,Love you posty ❤️,True
@joysikashongwe076,2023-09-06T19:56:04Z,0,Listen to his music 🎶 makes me a better person I'm huge fan from now on this album is cooked 🍳 🔥💪,True
@lilhomosquirt5833,2023-09-06T19:55:37Z,4,"i absolutely love this man, he treats his fans well and has a good natural voice",True
@Chelc08,2023-09-06T19:51:54Z,0,❤,True
@RamonLopez-fp8cl,2023-09-06T19:51:41Z,0,Wow,True
@lori5032,2023-09-06T19:51:34Z,3,Amazing as always! Love you Post! Give us more videos like this! ❣,True
@facundoharo7026,2023-09-06T19:48:44Z,4,Amazing stuff… truly brilliant. Way to go Posty!!! 🎉,True
@ninanscmnt,2023-09-06T19:46:16Z,6,Só orgulho de ser fã de ARTISTA 😊,True
@TricksHack,2023-09-06T19:41:30Z,1,❤❤❤❤❤,True
@hdemora,2023-09-06T19:37:59Z,0,Felicitaciones... ❤️,True
@Marcelo-ol7lf,2023-09-06T19:35:41Z,1,AOTY,True
@fredericosilva5340,2023-09-06T19:33:26Z,321,"Playlist:
0:16 Overdrive
3:12 Green Thumb
6:42 Something Real",True
@YUANELTHE,2023-09-06T19:27:01Z,0,se nota la motivación que tienes a la hora de hacer un performance 💙,True
@ymoreno776,2023-09-06T19:25:55Z,0,"Wow!!! Nice, Love it!!!  ❤️✌️👏 ❤",True
@Mine-id9wn,2023-09-06T19:22:21Z,2,Seeing posty live is an absolute must for me when I get the chance. These live performances are incredible,True
@bhavyaoza9775,2023-09-06T19:20:20Z,0,Love from India posty❤️‍🔥,True
@user-xg3pq9yw8v,2023-09-06T19:16:27Z,0,This is sick,True
@user-ti6gp9lu9e,2023-09-06T19:15:59Z,0,That art steams ya it should😊,True
@user-ti6gp9lu9e,2023-09-06T19:15:00Z,0,These word need to change than that ear and the legends ~garyole my.  Gift u won! umgstores!,True
@senoragustin48,2023-09-06T19:14:38Z,0,tan fachero vas a ser bro ?,True
@hayatimfilmful,2023-09-06T19:13:52Z,0,"i heard the voice and say "" OH SHIT""",True
@alfarabiorkenov,2023-09-06T19:13:21Z,0,uuuuu lovuuuuu,True
@Chikunixx,2023-09-06T19:12:59Z,0,🔥🔥🔥🔥,True
@LittlePieceOfHeaven.,2023-09-06T19:11:09Z,1,Songs that hit the soul ... hope one day I can see you live,True
@user-ti6gp9lu9e,2023-09-06T19:10:48Z,0,"Austin~ great song ....  wow, ~is it true ~cool to me

shepardsghetto, black sheep servant b.s.s. , CreekSpat ask uyall wanna audition too",True
@vikaprocrypto-6967,2023-09-06T19:10:33Z,0,Dreaming in lie,True
@PROD5VE,2023-09-06T19:09:36Z,1,Post Malone is a huge inspiration to me and I WILL produce a song for him one day.,True
@joankenne650,2023-09-06T19:08:58Z,0,the best,True
@ayoubelyamani5151,2023-09-06T19:08:45Z,0,❤,True
@ericdavidwallace,2023-09-06T19:08:31Z,0,You da Man! What a cool idea - great Art direction and beautiful Music.,True
@luisjesus3592,2023-09-06T19:08:30Z,0,N1,True
@armagedom1008,2023-09-06T19:07:36Z,0,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,True
@agustincamposa,2023-09-06T19:07:26Z,0,We need more VEVO performance,True
@BurlyChassis,2023-09-06T19:07:11Z,0,Much love lovely ❤,True
